Index,Query,LLM Output,call_order,raw_args
7QSWTV,고정 공기 청정 가동 시작해줘 그리고 일요일 날씨 추울까,"<function_PG>();<function_MO>(timeframe=9, location=""0"")<end>",1,"timeframe=9, location=""0"""
7QTTCR,이제 그만 복귀해 이어서 내일 제주시 날씨 몇 도야,"<function_KI>();<function_MO>(timeframe=1, location=제주시)<end>",1,"timeframe=1, location=제주시"
7RAWCQ,토요일 날씨 몇 도야,"<function_MO>(timeframe=8, location=""0"")<end>",0,"timeframe=8, location=""0"""
7RBHOL,월요일 날씨 전망을 표시해줄 수 있어 또 이번 주말엔 집 청소를 제대로 한번 해볼까 생각 중이야,"<function_MO>(timeframe=3, location=""0"");<function_MR>()<end>",0,"timeframe=3, location=""0"""
7RDMOP,고정 청정 온 그러고 나서 내일 서울 날씨 비 와,"<function_PG>();<function_MO>(timeframe=1, location=서울)<end>",1,"timeframe=1, location=서울"
7RKSKR,이번 달은 정신없이 바빠서 계획을 세우기가 어렵네 이어서 금요일 부산 날씨 알려줘,"<function_MR>();<function_MO>(timeframe=7, location=부산)<end>",1,"timeframe=7, location=부산"
7RXYUN,바레인의 화요일 날씨 정보 표시해줄래,"<function_MO>(timeframe=4, location=""바레인"")<end>",0,"timeframe=4, location=""바레인"""
7SAFJY,토요일 날씨 정보 표시해줄래,"<function_MO>(timeframe=8, location=""0"")<end>",0,"timeframe=8, location=""0"""
7SPYHG,영등포구 일요일 날씨 눈 올까,"<function_MO>(timeframe=9, location=""영등포구"")<end>",0,"timeframe=9, location=""영등포구"""
7SXVPA,토요일 고베 날씨 비 와요,"<function_MO>(timeframe=8, location=""고베"")<end>",0,"timeframe=8, location=""고베"""
7TAOIV,이번에 새로 시작한 운동이 생각보다 힘들더라 또 금요일 날씨 정보 표시해줄래,"<function_MR>();<function_MO>(timeframe=7, location=""0"")<end>",1,"timeframe=7, location=""0"""
7TCOHO,청정 켜봐 그리고 청주 날씨 알려줘,"<function_PG>();<function_MO>(timeframe=0, location=청주)<end>",1,"timeframe=0, location=청주"
7ULMWG,금요일 대전 날씨 더울까,"<function_MO>(timeframe=7, location=""대전"")<end>",0,"timeframe=7, location=""대전"""
7VJWQX,고정 공기 청정 실행해줘 다음으로 모스크바의 월요일 날씨 정보 표시해줄래,"<function_PG>();<function_MO>(timeframe=3, location=모스크바)<end>",1,"timeframe=3, location=모스크바"
7VQFLO,목요일 날씨 더워,"<function_MO>(timeframe=6, location=""0"")<end>",0,"timeframe=6, location=""0"""
7YIGZE,내일 후쿠오카 날씨 비 와요,"<function_MO>(timeframe=1, location=""후쿠오카"")<end>",0,"timeframe=1, location=""후쿠오카"""
7YYWPE,고정 공기 청정 실행해줘 또 수요일 날씨 정보 표시해줄래,"<function_PG>();<function_MO>(timeframe=5, location=""0"")<end>",1,"timeframe=5, location=""0"""
7ZFYWO,월요일 싱가포르 날씨 몇 도야,"<function_MO>(timeframe=3, location=""싱가포르"")<end>",0,"timeframe=3, location=""싱가포르"""
7ZTVWD,토요일 애들레이드 날씨 어때,"<function_MO>(timeframe=8, location=""애들레이드"")<end>",0,"timeframe=8, location=""애들레이드"""
7ZXTGW,토요일 데날리 날씨 몇 도야,"<function_MO>(timeframe=8, location=""데날리"")<end>",0,"timeframe=8, location=""데날리"""
8AESFS,고정 공청 기능 켜줘 그리고 내일 날씨 추울까,"<function_PG>();<function_MO>(timeframe=1, location=""0"")<end>",1,"timeframe=1, location=""0"""
8BCMUN,토요일 날씨 추울까 그리고 이번 주말에는 그냥 집에서 편하게 쉬고 싶어,"<function_MO>(timeframe=8, location=""0"");<function_MR>()<end>",0,"timeframe=8, location=""0"""
8BNXCK,베이징의 내일 날씨 정보 표시해줄래 다음으로 오늘은 좀 일찍 잠자리에 들어야겠어 내일 할 일이 많거든,"<function_MO>(timeframe=1, location=베이징);<function_MR>()<end>",0,"timeframe=1, location=베이징"
8BURAO,청정 켜봐 또 주말 날씨 알려줘,"<function_PG>();<function_MO>(timeframe=2, location=""0"")<end>",1,"timeframe=2, location=""0"""
8DKCWH,뉴델리의 화요일 날씨 정보 표시해줄래 그 후에 운동을 하고 나니까 몸이 가벼워진 느낌이 들어,"<function_MO>(timeframe=4, location=뉴델리);<function_MR>()<end>",0,"timeframe=4, location=뉴델리"
8DQEQO,이번 달은 너무 바빠서 뭔가를 계획하기가 어려웠어 그리고 화요일 날씨 알려줘,"<function_MR>();<function_MO>(timeframe=4, location=""0"")<end>",1,"timeframe=4, location=""0"""
8EJLHY,수라바야 금요일 날씨 알려줘,"<function_MO>(timeframe=7, location=""수라바야"")<end>",0,"timeframe=7, location=""수라바야"""
8FLJNR,안나푸르나 월요일 날씨 몇 도야,"<function_MO>(timeframe=3, location=""안나푸르나"")<end>",0,"timeframe=3, location=""안나푸르나"""
8GCIAS,수요일 로마 날씨 많이 더울까,"<function_MO>(timeframe=5, location=""로마"")<end>",0,"timeframe=5, location=""로마"""
8GDLCF,화요일 프랑크푸르트 날씨 어때요,"<function_MO>(timeframe=4, location=""프랑크푸르트"")<end>",0,"timeframe=4, location=""프랑크푸르트"""
8HCJTN,토요일 난징 날씨 알려줘,"<function_MO>(timeframe=8, location=""난징"")<end>",0,"timeframe=8, location=""난징"""
8HHSDH,레이던의 수요일 날씨 정보 표시해줄래,"<function_MO>(timeframe=5, location=""레이던"")<end>",0,"timeframe=5, location=""레이던"""
8HIMEF,고정 공기 청정 가동 시작해줘 그리고 수요일 날씨 몇 도야,"<function_PG>();<function_MO>(timeframe=5, location=""0"")<end>",1,"timeframe=5, location=""0"""
8HMUJM,금요일 멜버른 날씨 어때,"<function_MO>(timeframe=7, location=""멜버른"")<end>",0,"timeframe=7, location=""멜버른"""
8HTUNE,새로 나온 카페가 분위기가 좋아서 가보고 싶어 그 후에 화요일 이스탄불 날씨 어때,"<function_MR>();<function_MO>(timeframe=4, location=이스탄불)<end>",1,"timeframe=4, location=이스탄불"
8IHNIT,일요일 금천구 날씨 알려줘,"<function_MO>(timeframe=9, location=""금천구"")<end>",0,"timeframe=9, location=""금천구"""
8IUVOL,주말 날씨 추울까 그러고 나서 내일은 조금 일찍 일어나서 책도 좀 읽고 운동도 해야지,"<function_MO>(timeframe=2, location=""0"");<function_MR>()<end>",0,"timeframe=2, location=""0"""
8JAPNQ,주말 날씨 전망을 표시해줄 수 있어,"<function_MO>(timeframe=2, location=""0"")<end>",0,"timeframe=2, location=""0"""
8JIEPK,토요일 피렌체 날씨 알려주세요,"<function_MO>(timeframe=8, location=""피렌체"")<end>",0,"timeframe=8, location=""피렌체"""
8JXEKY,고정 공기 청정 실행해줘 그 다음에 오늘 샌프란시스코 날씨 몇 도야,"<function_PG>();<function_MO>(timeframe=0, location=샌프란시스코)<end>",1,"timeframe=0, location=샌프란시스코"
8KBEBO,일요일 날씨 정보 표시해줄래,"<function_MO>(timeframe=9, location=""0"")<end>",0,"timeframe=9, location=""0"""
8KHKEW,수요일 호놀룰루 날씨 어때,"<function_MO>(timeframe=5, location=""호놀룰루"")<end>",0,"timeframe=5, location=""호놀룰루"""
8LDNOM,천호동의 목요일 날씨 정보 표시해줄래 그리고 오늘 저녁은 뭘 먹어야 할지 고민이네 배는 고픈데 딱히 땡기는 게 없어,"<function_MO>(timeframe=6, location=천호동);<function_MR>()<end>",0,"timeframe=6, location=천호동"
8LSZZZ,고정 공기 청정 가동 시작해줘 그리고 멕시코시티의 화요일 날씨 정보 표시해줄래,"<function_PG>();<function_MO>(timeframe=4, location=멕시코시티)<end>",1,"timeframe=4, location=멕시코시티"
8MOXDT,수요일 날씨 좀,"<function_MO>(timeframe=5, location=""0"")<end>",0,"timeframe=5, location=""0"""
8MPITZ,마나마 화요일 날씨 보여줘,"<function_MO>(timeframe=4, location=""마나마"")<end>",0,"timeframe=4, location=""마나마"""
8MTWHK,일요일 레이캬비크 날씨 어때요,"<function_MO>(timeframe=9, location=""레이캬비크"")<end>",0,"timeframe=9, location=""레이캬비크"""
8NMNWU,스포케인 주말 날씨 보여줘,"<function_MO>(timeframe=2, location=""스포케인"")<end>",0,"timeframe=2, location=""스포케인"""
8OTNBI,스테이션 위치로 복귀하세요 그 다음에 주말 날씨 알려줘,"<function_KI>();<function_MO>(timeframe=2, location=""0"")<end>",1,"timeframe=2, location=""0"""
8PFFJG,일요일 바르셀로나 날씨 많이 더울까,"<function_MO>(timeframe=9, location=""바르셀로나"")<end>",0,"timeframe=9, location=""바르셀로나"""
8POMNQ,월요일 쿠알라룸푸르 날씨 어때,"<function_MO>(timeframe=3, location=""쿠알라룸푸르"")<end>",0,"timeframe=3, location=""쿠알라룸푸르"""
8QCRLY,치앙마이 내일 날씨 알려주세요,"<function_MO>(timeframe=1, location=""치앙마이"")<end>",0,"timeframe=1, location=""치앙마이"""
8QPXZC,화요일 종로구 날씨 알려줘,"<function_MO>(timeframe=4, location=""종로구"")<end>",0,"timeframe=4, location=""종로구"""
8SMQTL,청정 켜봐 그러고 나서 오늘 날씨 어때,"<function_PG>();<function_MO>(timeframe=0, location=""0"")<end>",1,"timeframe=0, location=""0"""
8SMWJJ,수요일 날씨 더워,"<function_MO>(timeframe=5, location=""0"")<end>",0,"timeframe=5, location=""0"""
8TBETI,주말에는 친구들이랑 영화 한 편 볼까 생각 중이야 또 금요일 날씨 알려줘,"<function_MR>();<function_MO>(timeframe=7, location=""0"")<end>",1,"timeframe=7, location=""0"""
8TGZOR,스테이션 위치로 복귀하세요 또 강릉의 날씨 정보 표시해줄래,"<function_KI>();<function_MO>(timeframe=0, location=강릉)<end>",1,"timeframe=0, location=강릉"
8TOHZU,일요일 브리즈번 날씨 어때,"<function_MO>(timeframe=9, location=""브리즈번"")<end>",0,"timeframe=9, location=""브리즈번"""
8TXINI,주말 세부 날씨 알려주세요,"<function_MO>(timeframe=2, location=""세부"")<end>",0,"timeframe=2, location=""세부"""
8UFCWE,목요일 쿠알라룸푸르 날씨 더워,"<function_MO>(timeframe=6, location=""쿠알라룸푸르"")<end>",0,"timeframe=6, location=""쿠알라룸푸르"""
8UNBHZ,세고비아 일요일 날씨 보여줘,"<function_MO>(timeframe=9, location=""세고비아"")<end>",0,"timeframe=9, location=""세고비아"""
8UNYDR,충전하러 복귀 그리고 내일 시드니 날씨 알려줘,"<function_KI>();<function_MO>(timeframe=1, location=시드니)<end>",1,"timeframe=1, location=시드니"
8VQBAV,목요일 몽블랑 날씨 몇 도야,"<function_MO>(timeframe=6, location=""몽블랑"")<end>",0,"timeframe=6, location=""몽블랑"""
8WXEQE,일요일 날씨 추울까 그 다음에 저녁에 뭐 먹을지 고민 중이야 피자 아니면 파스타,"<function_MO>(timeframe=9, location=""0"");<function_MR>()<end>",0,"timeframe=9, location=""0"""
8WZNVK,토요일 조지타운 날씨 더워,"<function_MO>(timeframe=8, location=""조지타운"")<end>",0,"timeframe=8, location=""조지타운"""
8XDZWZ,금요일 날씨 몇 도야,"<function_MO>(timeframe=7, location=""0"")<end>",0,"timeframe=7, location=""0"""
8YBJQL,커피를 너무 많이 마신 것 같아 밤에 잠이 올지 모르겠어 그 다음에 일요일 날씨 알려줘,"<function_MR>();<function_MO>(timeframe=9, location=""0"")<end>",1,"timeframe=9, location=""0"""
9AFCOH,수요일 여기 날씨 어때,"<function_MO>(timeframe=5, location=""0"")<end>",0,"timeframe=5, location=""0"""
9AGPLZ,토요일 날씨 어때,"<function_MO>(timeframe=8, location=""0"")<end>",0,"timeframe=8, location=""0"""
9AOXDX,목요일 난징 날씨 두껍게 입어야 해,"<function_MO>(timeframe=6, location=""난징"")<end>",0,"timeframe=6, location=""난징"""
9AQUFV,토리노의 목요일 날씨 전망을 표시해주세요,"<function_MO>(timeframe=6, location=""토리노"")<end>",0,"timeframe=6, location=""토리노"""
9BDFYZ,주말에 같이 게임할 사람 구하는데 누구 할래 그 후에 현재 청주 날씨 알려주세요,"<function_MR>();<function_MO>(timeframe=0, location=청주)<end>",1,"timeframe=0, location=청주"
9DTHGX,수요일 날씨 알려줘,"<function_MO>(timeframe=5, location=""0"")<end>",0,"timeframe=5, location=""0"""
9EASCL,주말 리스본 날씨에 눈 오니,"<function_MO>(timeframe=2, location=""리스본"")<end>",0,"timeframe=2, location=""리스본"""
9ECYZQ,화요일 구리 날씨 좀 알려주세요,"<function_MO>(timeframe=4, location=""구리"")<end>",0,"timeframe=4, location=""구리"""
9FHAMR,충전 위치로 되돌아가 그러고 나서 주말 프라하 날씨 어때,"<function_KI>();<function_MO>(timeframe=2, location=프라하)<end>",1,"timeframe=2, location=프라하"
9FHKQV,일요일 날씨 추울까,"<function_MO>(timeframe=9, location=""0"")<end>",0,"timeframe=9, location=""0"""
9FMFIX,주말 날씨 알려주세요,"<function_MO>(timeframe=2, location=""0"")<end>",0,"timeframe=2, location=""0"""
9FUNEX,스테이션 위치로 복귀하세요 이어서 수요일 날씨 몇 도야,"<function_KI>();<function_MO>(timeframe=5, location=""0"")<end>",1,"timeframe=5, location=""0"""
9GSVRJ,토요일 세부 날씨 비 와,"<function_MO>(timeframe=8, location=""세부"")<end>",0,"timeframe=8, location=""세부"""
9GWBFC,금요일 정선 날씨 알려죠,"<function_MO>(timeframe=7, location=""정선"")<end>",0,"timeframe=7, location=""정선"""
9IQHXK,목요일 하얼빈 날씨 알려줘,"<function_MO>(timeframe=6, location=""하얼빈"")<end>",0,"timeframe=6, location=""하얼빈"""
9IUYHB,목요일 날씨 정보 표시해줄래,"<function_MO>(timeframe=6, location=""0"")<end>",0,"timeframe=6, location=""0"""
9JACMZ,수요일 창원 날씨 더울까,"<function_MO>(timeframe=5, location=""창원"")<end>",0,"timeframe=5, location=""창원"""
9JQDUH,주말 로잔 날씨 좀 알려줘,"<function_MO>(timeframe=2, location=""로잔"")<end>",0,"timeframe=2, location=""로잔"""
9KETTI,금요일 톈진 날씨 비 와,"<function_MO>(timeframe=7, location=""톈진"")<end>",0,"timeframe=7, location=""톈진"""
9KTFXL,화요일 날씨 좀 알려줘요,"<function_MO>(timeframe=4, location=""0"")<end>",0,"timeframe=4, location=""0"""
9LCQLR,스테이션 위치로 복귀하세요 그리고 내일 런던 날씨 어때,"<function_KI>();<function_MO>(timeframe=1, location=런던)<end>",1,"timeframe=1, location=런던"
9LCSWZ,주말 날씨,"<function_MO>(timeframe=2, location=""0"")<end>",0,"timeframe=2, location=""0"""
9LQNVF,일요일 대관령 날씨 알려줘,"<function_MO>(timeframe=9, location=""대관령"")<end>",0,"timeframe=9, location=""대관령"""
9LYSDL,토요일 브리즈번 날씨 안내해줘,"<function_MO>(timeframe=8, location=""브리즈번"")<end>",0,"timeframe=8, location=""브리즈번"""
9MITCT,화요일 삼척 날씨 알려죠,"<function_MO>(timeframe=4, location=""삼척"")<end>",0,"timeframe=4, location=""삼척"""
9MXWJY,문경 주말 날씨 어때요,"<function_MO>(timeframe=2, location=""문경"")<end>",0,"timeframe=2, location=""문경"""
9MYQQY,일요일 남양주 날씨 어때,"<function_MO>(timeframe=9, location=""남양주"")<end>",0,"timeframe=9, location=""남양주"""
9MZTLX,고정 공기 청정 가동 시작해줘 그 다음에 주말 파리 날씨 알려줘,"<function_PG>();<function_MO>(timeframe=2, location=파리)<end>",1,"timeframe=2, location=파리"
9NONCL,고정 공기 청정 가동 시작해줘 목요일 날씨 알려줘,"<function_PG>();<function_MO>(timeframe=6, location=""0"")<end>",1,"timeframe=6, location=""0"""
9OEUQA,월요일 다낭 날씨 알려주세요,"<function_MO>(timeframe=3, location=""다낭"")<end>",0,"timeframe=3, location=""다낭"""
9OPNAY,토요일 평창 날씨 알려줄래,"<function_MO>(timeframe=8, location=""평창"")<end>",0,"timeframe=8, location=""평창"""
9OZXLL,월요일 광명 날씨 알려줘,"<function_MO>(timeframe=3, location=""광명"")<end>",0,"timeframe=3, location=""광명"""
9PAHDT,모스크바의 주말 날씨 정보 표시해줄래 그리고 주말에 뭐 할지 아직도 결정을 못 했어 그냥 집에 있을까,"<function_MO>(timeframe=2, location=모스크바);<function_MR>()<end>",0,"timeframe=2, location=모스크바"
9PISUQ,충전하러 복귀 다음으로 주말 몬트리올 날씨 알려줘,"<function_KI>();<function_MO>(timeframe=2, location=몬트리올)<end>",1,"timeframe=2, location=몬트리올"
9QARTZ,라하티 목요일 날씨 알려줘,"<function_MO>(timeframe=6, location=""라하티"")<end>",0,"timeframe=6, location=""라하티"""
9QGIQD,목요일 여기 날씨 어때,"<function_MO>(timeframe=6, location=""0"")<end>",0,"timeframe=6, location=""0"""
9QIEIN,거제 주말에 날씨 어떤지 알려줄래,"<function_MO>(timeframe=2, location=""거제"")<end>",0,"timeframe=2, location=""거제"""
9RFWPB,메델린 월요일 날씨 보여줘,"<function_MO>(timeframe=3, location=""메델린"")<end>",0,"timeframe=3, location=""메델린"""
9RHEXD,처음 위치로 돌아가주면 좋겠어 이어서 목요일 후쿠오카 날씨 몇 도야,"<function_KI>();<function_MO>(timeframe=6, location=후쿠오카)<end>",1,"timeframe=6, location=후쿠오카"
9ROFGL,충전하러 복귀 그리고 내일 날씨 몇 도야,"<function_KI>();<function_MO>(timeframe=1, location=""0"")<end>",1,"timeframe=1, location=""0"""
9RQJYU,금천구 월요일 날씨 눈 올까,"<function_MO>(timeframe=3, location=""금천구"")<end>",0,"timeframe=3, location=""금천구"""
9SPLHB,샌프란시스코의 날씨 정보 표시해줄래 그 후에 오늘 저녁은 뭘 먹을지 고민이야 배는 고픈데 딱히 땡기는 게 없어,"<function_MO>(timeframe=0, location=샌프란시스코);<function_MR>()<end>",0,"timeframe=0, location=샌프란시스코"
9SXPFS,일요일 날씨 좀,"<function_MO>(timeframe=9, location=""0"")<end>",0,"timeframe=9, location=""0"""
9TRLBX,주말 호치민 날씨 어때,"<function_MO>(timeframe=2, location=""호치민"")<end>",0,"timeframe=2, location=""호치민"""
9UERAD,토요일 날씨 전망을 표시해줄 수 있어 그리고 내일은 집에서 요리나 해볼까 싶어,"<function_MO>(timeframe=8, location=""0"");<function_MR>()<end>",0,"timeframe=8, location=""0"""
9VVJDU,주말 로마 날씨 비 와 그리고 내일 아침에 일찍 일어나서 운동을 해야 하는데 할 수 있을까 모르겠어,"<function_MO>(timeframe=2, location=로마);<function_MR>()<end>",0,"timeframe=2, location=로마"
9WLVPE,토요일 날씨 좀,"<function_MO>(timeframe=8, location=""0"")<end>",0,"timeframe=8, location=""0"""
9WNPWJ,아르헨티나 일요일 날씨가 어떤가요,"<function_MO>(timeframe=9, location=""아르헨티나"")<end>",0,"timeframe=9, location=""아르헨티나"""
9XOOHG,토요일 날씨 전망을 표시해줄 수 있어,"<function_MO>(timeframe=8, location=""0"")<end>",0,"timeframe=8, location=""0"""
9YKQCJ,라파스의 금요일 날씨 전망을 표시해주세요,"<function_MO>(timeframe=7, location=""라파스"")<end>",0,"timeframe=7, location=""라파스"""
9YUMMW,금요일 시카고 날씨 몇 도야,"<function_MO>(timeframe=7, location=""시카고"")<end>",0,"timeframe=7, location=""시카고"""
9YZJUQ,내일 대구 날씨 따뜻하게 입어야 할까,"<function_MO>(timeframe=1, location=""대구"")<end>",0,"timeframe=1, location=""대구"""
9ZSFBU,목요일 날씨 전망을 표시해줄 수 있어 그러고 나서 새로 시작한 취미가 생각보다 재미있어서 시간이 금방 가더라,"<function_MO>(timeframe=6, location=""0"");<function_MR>()<end>",0,"timeframe=6, location=""0"""
